,0,1,2,3,4,5,6,7,8,9,10,11
130,sKcy6Q3NUj0PhnMGUYNkdA,cafe-istanbul-bexley-bexley,CafeIstanbulBexley,https://www.yelp.com/biz/cafe-istanbul-bexley-bexley?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,88,+16142379920,5682.8257039064,39.956813,-82.933179,4.0,"Turkish, Mediterranean","pickup, delivery"
131,-RpXYkc-4WDM4iJhgc4e2A,belmont-deli-columbus,BelmontDeli,https://www.yelp.com/biz/belmont-deli-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,16,+16142717813,2541.8681110127,39.966285,-83.010837,4.5,Delis,"pickup, delivery"
132,-UjTc0PkkXrOAzrLwAZk2A,the-wine-bistro-upper-arlington,TheWineBistro,https://www.yelp.com/biz/the-wine-bistro-upper-arlington?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,168,+16144851750,6278.6688383843,40.007485,-83.056864,4.0,"Italian, Wine Bars",delivery
133,bZzVI0hub6A9WwQZp11aVw,short-north-tavern-columbus,ShortNorthTavern,https://www.yelp.com/biz/short-north-tavern-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,103,+16142212432,1311.0704630444,39.976190,-83.003200,3.5,Dive Bars,
134,X81NcnkugEjQAMWGP9BRXQ,the-tasty-good-columbus,TheTastyGood,https://www.yelp.com/biz/the-tasty-good-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,22,,3126.0733246204,39.956660,-83.003334,5.0,"Food Trucks, Comfort Food",
135,E30wUFCuFhHAkxfB80rlHQ,preston-eatery-columbus-2,PrestonEatery,https://www.yelp.com/biz/preston-eatery-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,19,+16148675585,10149.1316111113,40.062801,-83.048265,5.0,"Salad, Sandwiches, Soup",delivery
136,r9JQScMexXUCLGIQ29rTMA,dads-coneys-and-wraps-graceland-columbus-2,Dad'sConeysandWrapsGraceland,https://www.yelp.com/biz/dads-coneys-and-wraps-graceland-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,31,+16143967141,9670.3631381485,40.066363,-83.022731,4.5,"Hot Dogs, Wraps, Sandwiches","pickup, delivery"
137,JYrKSGo60Uhzjkt-DSW-8w,beyond-the-brix-columbus-2,BeyondtheBrix,https://www.yelp.com/biz/beyond-the-brix-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,35,+16148690002,4399.5980663164,39.943862,-82.982752,3.5,"Hot Dogs, Soul Food, Bars","delivery, pickup"
138,ZWo0uGc0GA5OvsSZQmwnPQ,island-vibes-restaurant-columbus,IslandVibesRestaurant,https://www.yelp.com/biz/island-vibes-restaurant-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,103,+16144054821,1945.3948831995,39.997420,-82.977530,4.0,Caribbean,"delivery, pickup"
139,yHuM5YFagBmRCT6yV3vF1w,jack-and-bennys-columbus,Jack&Benny's,https://www.yelp.com/biz/jack-and-bennys-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,251,+16142630242,3948.1789686846,40.014542,-83.011513,3.5,Breakfast & Brunch,
140,J2FZ2INfu5K7r0glJJ6Cfw,sacred-palm-columbus,SacredPalm,https://www.yelp.com/biz/sacred-palm-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,33,+16148690249,1643.5586077003,39.971670,-83.002700,4.5,Speakeasies,
141,AHMA7314bg975Gy1JxZDkg,erawan-thai-columbus,ErawanThai,https://www.yelp.com/biz/erawan-thai-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,224,+16142379310,10656.7840773829,39.916241,-82.900738,4.0,Thai,"delivery, pickup"
142,pK775LkqIcpp2cnTFhDZ7w,blu-note-jazz-cafe-columbus,BluNoteJazzCafe,https://www.yelp.com/biz/blu-note-jazz-cafe-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,25,+16143725097,6543.6510371146,39.957016,-82.921687,4.5,"Jazz & Blues, Cafes",delivery
143,mg8Pyl3vmXj8XyQY6X4HDA,crunchwerks-columbus,Crunchwerks,https://www.yelp.com/biz/crunchwerks-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,20,+16144202221,2961.8432123959,40.008547,-83.000165,4.0,"Tex-Mex, American (New)","pickup, delivery"
144,6_IVMCqYWVmPmtipo7881w,mama-nancys-pizza-no-title,MamaNancy'sPizza,https://www.yelp.com/biz/mama-nancys-pizza-no-title?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,39,+16142380777,7139.0664990736,39.972417,-82.907818,4.5,Pizza,pickup
145,4lSrF9sk2r0y0TTHEax8BQ,the-brewed-leaf-columbus,TheBrewedLeaf,https://www.yelp.com/biz/the-brewed-leaf-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,119,+16149148821,9672.4943275685,40.060660,-83.041581,4.5,"Bubble Tea, Tea Rooms","pickup, delivery"
146,QqFjEZ5_TWa1opCShxmUhg,buckeye-donuts-columbus-2,BuckeyeDonuts,https://www.yelp.com/biz/buckeye-donuts-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,114,+16144437470,5471.6372546839,39.934000,-82.996400,3.5,"Donuts, Coffee & Tea, Breakfast & Brunch",delivery
147,V1nOHNGmy-jm3AxDgUr2zg,miner-49er-columbus-2,Miner49er,https://www.yelp.com/biz/miner-49er-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,44,+16147254219,3925.0439041748,39.985028,-83.036451,4.0,"Mini Golf, Cocktail Bars",
148,_k3QXHL8UAGOHi7fClsQ3Q,ridiculous-eatz-columbus-2,RidiculousEatz,https://www.yelp.com/biz/ridiculous-eatz-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,31,+16142968445,10664.7025853980,40.056422,-83.071089,4.5,Comfort Food,"pickup, delivery"
149,dcYm3KELnBHok2MOyTpm8A,sunny-street-cafe-columbus-6,SunnyStreetCafe,https://www.yelp.com/biz/sunny-street-cafe-columbus-6?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,139,+16142223008,2302.1595650529,39.967880,-83.008960,3.5,"Breakfast & Brunch, Coffee & Tea, American (New)","pickup, delivery"
150,Ls3f_k7knfdA8Up4w3BdSg,café-zupas-columbus-3,CaféZupas,https://www.yelp.com/biz/caf%C3%A9-zupas-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,117,+16144059703,10100.8839761345,40.054219,-82.916863,4.0,"Sandwiches, Soup, Salad","pickup, delivery"
151,2OdbTzDG1Xng2ZEZOto11Q,rusty-bucket-restaurant-and-tavern-columbus-2,RustyBucketRestaurant&Tavern,https://www.yelp.com/biz/rusty-bucket-restaurant-and-tavern-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,129,+16142362426,5034.7367974443,39.957450,-82.941670,3.5,"American (Traditional), Pubs, Comfort Food","pickup, delivery"
152,a6XdTWW1rtiitKAQXInQsA,lees-seafood-boil-columbus-columbus,Lee'sSeafoodBoil-Columbus,https://www.yelp.com/biz/lees-seafood-boil-columbus-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,182,+16145921888,10702.0134233395,40.064210,-83.058140,4.0,"Seafood, Cajun/Creole","delivery, pickup"
153,sMbz5aP-TjtG0FINxivkPw,mr-hibachi-downtown-columbus,Mr.HibachiDowntown,https://www.yelp.com/biz/mr-hibachi-downtown-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,20,+16143270568,1825.5861593842,39.967812,-82.998659,4.0,"Japanese, Seafood, Chicken Shop","delivery, pickup"
154,sKhMVvu8rffZPubt1nNtqQ,dicks-den-columbus,Dick'sDen,https://www.yelp.com/biz/dicks-den-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,72,+16142689573,3617.7877165794,40.011547,-83.010811,4.0,"Dive Bars, Jazz & Blues",
155,AJ7nRNAUuevBw0uorZSvxQ,moys-restaurant-columbus,Moy'sRestaurant,https://www.yelp.com/biz/moys-restaurant-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,158,+16142977722,2699.9791261326,40.003040,-83.008415,4.0,Chinese,"delivery, pickup"
156,aT_rrvK2AnFz2jJftJCAbQ,kona-grill-columbus,KonaGrillColumbus,https://www.yelp.com/biz/kona-grill-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,307,+16145693465,10076.3355665383,40.052730,-82.914193,3.5,"Sushi Bars, American (New)","delivery, pickup"
157,HZ45UrhE8ZXJ5O8Gk-iW9g,sadie-baby-sweets-columbus,SadieBabySweets,https://www.yelp.com/biz/sadie-baby-sweets-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,17,+16147239323,3953.0031460198,39.984519,-83.036813,4.5,"Cupcakes, Desserts",delivery
158,zQA9aMDHa-uIs7QXP6M8Qw,la-chatelaine-columbus,LaChatelaine,https://www.yelp.com/biz/la-chatelaine-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,236,+16144881911,5880.9404197243,40.007320,-83.051660,3.5,"Bakeries, French, Breakfast & Brunch","delivery, pickup"
159,sR8Q3kXeNb4so1yc3EBllg,giuseppes-ritrovo-columbus,Giuseppe'sRitrovo,https://www.yelp.com/biz/giuseppes-ritrovo-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,191,+16142354300,5278.8642979182,39.957359,-82.938310,3.5,Italian,delivery
160,icmVpGfP2krQyzsZ73x9vA,jenis-splendid-ice-creams-columbus,Jeni'sSplendidIceCreams,https://www.yelp.com/biz/jenis-splendid-ice-creams-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,180,+16144470500,7737.0695916943,40.048640,-83.020610,4.5,Ice Cream & Frozen Yogurt,"delivery, pickup"
161,ALP7rrHJxXIHyzMMPGQ1vw,littlemoon-cafe-and-tea-columbus-2,LittleMoonCafeandTea,https://www.yelp.com/biz/littlemoon-cafe-and-tea-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,34,+16149566468,4699.0974865869,40.021320,-83.013436,4.5,"Bubble Tea, Coffee & Tea, Desserts",delivery
162,txA0utCRV9TAs6Eq5--Mrw,shake-no-eight-columbus,ShakeNoEight,https://www.yelp.com/biz/shake-no-eight-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,81,+16144293600,1827.5730906470,39.993487,-83.006956,3.5,"Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts","delivery, pickup"
163,2_vQx_n_9zoiUGXyshCAiA,jenis-splendid-ice-creams-columbus-12,Jeni'sSplendidIceCreams,https://www.yelp.com/biz/jenis-splendid-ice-creams-columbus-12?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,36,+16148675512,2863.1001643243,39.959268,-82.999920,4.5,Ice Cream & Frozen Yogurt,
164,6rFfI22GfWYQb1SO0AP7iA,outsliders-at-little-rock-columbus,OutslidersatLittleRock,https://www.yelp.com/biz/outsliders-at-little-rock-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,5,+16143305518,684.9788069917,39.982242,-82.998442,5.0,"American (New), Burgers",
165,PJxywR_w8jXR_fS9DWGxPw,koshi-korean-food-and-sushi-columbus-2,Koshi-Koreanfoodandsushi,https://www.yelp.com/biz/koshi-korean-food-and-sushi-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,23,+16149145131,8554.9031570023,40.059814,-82.985277,5.0,"Korean, Sushi Bars","delivery, pickup"
166,HCzPtQnqDWfJca8UWBv8Ow,papa-giorgios-columbus-2,PapaGiorgio's,https://www.yelp.com/biz/papa-giorgios-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,90,+16144591111,10833.4499978691,40.064376,-83.060409,4.5,Pizza,"delivery, pickup"
167,rGNHnknFrv1fXhWSaO6wiQ,moda-restaurant-and-bar-columbus,ModaRestaurantandBar,https://www.yelp.com/biz/moda-restaurant-and-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,25,+16144479777,5443.0594541709,40.024130,-83.025350,4.0,American (New),delivery
168,oQKp_edhjiJJRHnRIj-9WQ,planks-cafe-and-pizzeria-columbus-3,Plank'sCafe&Pizzeria,https://www.yelp.com/biz/planks-cafe-and-pizzeria-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,211,+16144436251,3890.2006049548,39.948510,-82.982770,3.5,"Pizza, Breakfast & Brunch, Sandwiches",delivery
169,UfC6IlRlbzJsxQ3c6prDag,xin-wei-kitchen-columbus,XinWeiKitchen,https://www.yelp.com/biz/xin-wei-kitchen-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,32,+16148243347,10648.6337901612,40.056220,-83.071020,4.0,"Chinese, Noodles, Soup","delivery, pickup"
170,i7eNLlZYVrcAomeMvnbxhA,longhorn-steakhouse-columbus-14,LongHornSteakhouse,https://www.yelp.com/biz/longhorn-steakhouse-columbus-14?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,116,+16148550200,13696.3341953796,40.057845,-82.862738,4.0,"Steakhouses, American (Traditional), Barbeque",
171,696YkaVVzZ8FPrN1ksePyQ,mission-coffee-co-columbus-2,MissionCoffeeCo,https://www.yelp.com/biz/mission-coffee-co-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,19,+16143000648,7051.8527356825,39.919669,-82.995269,5.0,Coffee & Tea,delivery
172,C-RRtvoAhO4RK-eN-F7nnQ,grove-city-brewing-company-grove-city-3,GroveCityBrewingCompany,https://www.yelp.com/biz/grove-city-brewing-company-grove-city-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,194,+16149910338,14029.3526460140,39.883710,-83.091940,4.0,"Breweries, American (Traditional)","delivery, pickup"
173,szSYUbjufOKMfOx_WYwgWA,chi-thai-columbus,ChiThai,https://www.yelp.com/biz/chi-thai-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,226,+16144718988,14468.9114943227,40.070020,-82.864080,4.0,"Chinese, Thai, Asian Fusion","pickup, delivery"
174,_L5BzUqOvtfqXns5VXC0xw,aracri-pizzaria-columbus,AracriPizzaria,https://www.yelp.com/biz/aracri-pizzaria-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,28,+16142243013,2275.0580112687,39.963671,-82.999289,4.5,Pizza,"pickup, delivery"
175,EX17ZzAGWiyo06gCZiJ4vw,columbus-brewing-company-taproom-columbus,ColumbusBrewingCompanyTaproom,https://www.yelp.com/biz/columbus-brewing-company-taproom-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,50,+16142243626,6964.1511932295,39.967750,-83.069640,4.0,"Beer Bar, Breweries",
176,Op0fihvkJg2z9Kjx-aavXQ,coco-hot-pot-columbus,CocoHotPot,https://www.yelp.com/biz/coco-hot-pot-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,83,+16145020036,9782.4594646365,40.062210,-83.040630,4.0,"Chinese, Seafood, Hot Pot","pickup, delivery"
177,xv3N5G7YssMo4snVPR3gOw,wali-dessert-columbus,WaliDessert,https://www.yelp.com/biz/wali-dessert-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,76,+16148261120,10694.4494718526,40.064040,-83.058140,4.5,"Ice Cream & Frozen Yogurt, Desserts, Bubble Tea","pickup, delivery"
178,LaUYxmAIT61Z3U2KLTxH2Q,schiller-park-columbus,SchillerPark,https://www.yelp.com/biz/schiller-park-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,75,+16146453300,4588.0650108822,39.942140,-82.992550,4.5,Parks,
179,F1l7ukHMVLT2ra0q9RFF1g,the-railhouse-columbus-2,TheRailhouse,https://www.yelp.com/biz/the-railhouse-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,43,+16148271246,3563.3921189703,39.962561,-82.958232,4.5,Bars,
180,Qm4MuhF6a17MPyJ60iM3dQ,the-hills-market-downtown-columbus,TheHillsMarketDowntown,https://www.yelp.com/biz/the-hills-market-downtown-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,93,+16147027900,1956.0887689303,39.965414,-82.991697,3.5,"Grocery, Beer, Wine & Spirits, Bakeries","delivery, pickup"
181,_rHPSvudtFUAbZrDEfxG4g,cinco-tacos-columbus-2,CincoTacos,https://www.yelp.com/biz/cinco-tacos-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,55,+16144567650,2514.9826830210,39.961918,-83.001152,3.5,Tacos,"delivery, pickup"
182,IZXZAH8K3-HrUORsU4SxOA,pho-social-columbus,PhoSocial,https://www.yelp.com/biz/pho-social-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,94,+16149347023,10149.3600067803,40.054260,-82.915810,4.0,"Coffee & Tea, Vietnamese",delivery
183,LVdS5C8nj2dQUBGcXMx9Zg,community-grounds-columbus-2,CommunityGrounds,https://www.yelp.com/biz/community-grounds-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,25,+16148261026,4769.8221997143,39.940440,-82.983110,4.5,"Coffee & Tea, Venues & Event Spaces","pickup, delivery"
184,sP5ldOlViArNyKOc9sKbFA,kung-fu-tea-columbus-2,KungFuTea,https://www.yelp.com/biz/kung-fu-tea-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,185,+16146417595,9050.2141392558,40.049454,-83.051782,4.0,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies","pickup, delivery"
185,mSBDEah8gSWAfZ335F0Wmg,figlio-columbus-2,Figlio,https://www.yelp.com/biz/figlio-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,127,+16144596575,9987.3153875839,40.029070,-83.091240,3.5,Italian,delivery
186,BlqNp64EgqUC5nb94S_zyA,local-bar-columbus-3,LocalBar,https://www.yelp.com/biz/local-bar-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,62,+16148242728,1253.8108690514,39.981079,-83.004768,3.5,Pubs,
187,XakecW_QRuZ-CVZyZVx2mQ,minellis-pizza-columbus-2,Minelli'sPizza,https://www.yelp.com/biz/minellis-pizza-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,87,+16142793344,9538.8646254093,39.977489,-83.102119,4.0,"Pizza, Italian","pickup, delivery"
188,LdQG4GusysIT3tS4W5gGMw,plaza-mexican-grill-columbus,PlazaMexicanGrill,https://www.yelp.com/biz/plaza-mexican-grill-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,38,+16147253044,2016.1560269974,39.995900,-83.006780,3.5,Mexican,"pickup, delivery"
189,naSOQibpV65OOonRqjbUww,moshi-sushi-bar-bexley,MoshiSushiBar,https://www.yelp.com/biz/moshi-sushi-bar-bexley?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,155,+16147320641,5029.7469690454,39.957620,-82.941730,3.5,"Japanese, Sushi Bars",delivery
190,ICYS3s9WK5YYhUikFT96hA,yunnan-crossing-bridge-noodle-columbus,YunnanCrossingBridgeNoodle,https://www.yelp.com/biz/yunnan-crossing-bridge-noodle-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,32,+16149295552,12389.2257920925,40.066354,-83.086981,4.0,"Noodles, Chinese","delivery, pickup"
191,90xLUiv0OBCrrF63sop6Tw,nothing-bundt-cakes-columbus-2,NothingBundtCakes,https://www.yelp.com/biz/nothing-bundt-cakes-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,52,+16144739900,13713.9719717693,40.059389,-82.864041,4.5,"Bakeries, Desserts, Cupcakes",delivery
192,QCruIy4HB47_eDcM_KC-xw,barrio-columbus-2,Barrio,https://www.yelp.com/biz/barrio-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,26,+16147611880,2455.9329416574,40.000620,-83.007900,3.5,Tacos,"delivery, pickup"
193,admXE2zhaFVEzJIS7i0m9w,frankies-pizza-gahanna,Frankie'sPizza,https://www.yelp.com/biz/frankies-pizza-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,93,+16144765555,10670.0241401712,40.018990,-82.874275,4.5,"Pizza, Chicken Wings",delivery
194,ab-fBYC3oCtcJ8fHJrqR0A,bella-lao-food-columbus,BellaLaoFood,https://www.yelp.com/biz/bella-lao-food-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,5,+13808889448,867.4033168972,39.990240,-82.987230,5.0,"Laotian, Food Trucks, Asian Fusion","delivery, pickup"
